"Nombre","Latitud","Longitud"
"MANUEL M DIEGUEZ","20.198757900","-104.045600800"
"DIEGO HUIZAR MARTINEZ","20.198585°","-104.040911°"
"JAIME TORRES BODET","20.187272","-104.037528"
"FRANCISCO GABILONDO SOLER","20.188967500","-104.036646100"
"JUSTINA PEREZ MERINO","20.201281100","-104.050768400"
"MARIA GUTIERREZ RODRIGUEZ","20.192167500","-104.044071900"
"DIEGO HUIZAR MARTINEZ","20.190188900","-104.042773700"
"MIGUEL HIDALGO Y COSTILLA","20.261472400","-103.921305500"
"AYOYOTL","20.220111100","-103.945833300"
"5 DE MAYO","20.220361100","-103.946361100"
"JOSE CLEMENTE OROZCO","20.198166600","-104.024805500"
"ADOLFO LOPEZ MATEOS","20.231361300","-104.003916700"
"12 DE OCTUBRE","20.231305700","-104.004944500"
"ARTURO ARIAS OROZCO","20.221333400","-103.980250000"
"REVOLUCION","20.220916500","-103.982388900"
"IGNACIO RAMIREZ","20.285055500","-103.918638900"
"ROSA CUEVA HUESO","20.283555600","-103.915249900"
"PRIMITIVO TOLENTINO","20.354694500","-104.086638900"
"EMILIANO ZAPATA","20.297458°","-103.898814°"
"18 DE MARZO","20.297429°","-103.899158°"
"JOSE MA MORELOS Y PAVON","20.168305500","-104.084361100"
"VICENTE GUERRERO","20.126666700","-104.095555600"
"SALVADOR M LIMA","20.185083100","-103.953333400"
"JOSE MARIA MORELOS","20.204333400","-103.972416700"
"MARGARITA MAZA DE JUAREZ","20.206944400","-103.968361000"
"EMILIANO ZAPATA","20.218527700","-103.885944500"
"LEONA VICARIO","20.225027700","-103.888916600"
"MIGUEL HIDALGO Y COSTILLA","20.199889000","-104.021166500"
"VALENTIN GOMEZ FARIAS","20.201749900","-104.058388900"
"SALVADOR ALVARADO","20.354666800","-104.077500100"
"CECYTEJ COCULA EXTENSION AYOTITLAN","20.219583300","-103.943152900"
"JOAQUIN ANGULO","20.218974°","-104.164985°"
"TOMAS FREGOSO","20.220155000","-104.164021400"
"JALISCO","20.210049","-104.1616874"
"ESCUELA SECUNDARIA TECNICA 19","20.221595°","-104.169040°"
"JEAN PIAGET","20.211257300","-104.160284900"
"JUAN ESCUTIA","20.222592°","-104.165076°"
"20 DE NOVIEMBRE","20.093611100","-104.153888900"
"1 DE MAYO","20.091889000","-104.151944600"
"MIGUEL HIDALGO Y COSTILLA","20.093611100","-104.153888900"
"SANTOS DEGOLLADO","20.189111100","-104.255694500"
"HERMENEGILDO GALEANA","20.148472300","-104.173222200"
"1 DE MAYO","20.096861200","-104.169527800"
"JUVENTINO ROSAS","20.030833300","-104.159999900"
"MORELOS","19.785388000","-103.966075100"
"BENITO JUAREZ","19.786064100","-103.967937100"
"JUAN PEREZ RULFO","19.785933000","-103.972593000"
"PEDRO OGAZON","19.815977900","-104.021005200"
"5 DE FEBRERO","19.884499900","-103.886833300"
"GUADALUPE VICTORIA","19.852527600","-103.933000000"
"LEONA VICARIO","19.893277700","-103.962750000"
"MIGUEL HIDALGO Y COSTILLA","19.826083300","-103.923166600"
"MIGUEL HIDALGO Y COSTILLA","19.738888900","-103.992500000"
"MIGUEL HIDALGO Y COSTILLA","19.864638900","-103.881500100"
"LA COFRADIA","19.795004000","-103.967324900"
"16 DE SEPTIEMBRE","19.891055600","-103.961416600"
"NIÑOS HEROES","19.884666600","-103.887638900"
"CECYTEJ EL GRULLO EXTENSION TONAYA","19.794287100","-103.968177900"
"INDEPENDENCIA Y REVOLUCION","19.695197300","-103.980319800"
"JUAN RULFO","19.695855000","-103.980468000"
"MARIA ELVIRA BERMUDEZ","19.699006000","-103.989142100"
"JOSE CLEMENTE OROZCO","19.736294","-103.90121"
"IGNACIO LOPEZ RAYON","19.633611100","-103.987500000"
"JEAN PIAGET","19.674060700","-103.932876800"
"IGNACIO ZARAGOZA","19.674277800","-103.936999900"
"EMILIANO ZAPATA","19.641166800","-104.042972200"
"MIGUEL HIDALGO Y COSTILLA","19.642111000","-104.099472300"
"FRANCISCO VILLA","19.659166700","-104.075305600"
"GABRIELA MISTRAL","19.674373900","-103.931661800"
"LAZARO CARDENAS DEL RIO","19.647222300","-104.047694600"
"NIÑOS HEROES","19.699006000","-103.989142100"
"GONZALO CURIEL","19.702651400","-103.933244500"
"MIGUEL HIDALGO Y COSTILLA","19.961137200","-104.263583800"
"GABRIELA MISTRAL","19.949795°","-104.269235°"
"SOLIDARIDAD","19.942416500","-104.250027800"
"RICARDO FLORES MAGON","19.961347200","-104.275009600"
"FRANCISCO MARQUEZ","19.953279000","-104.262848900"
"NETZAHUALCOYOTL","19.960600300","-104.264032100"
"BENITO JUAREZ","19.960645200","-104.264442500"
"ESTEFANIA CASTAÑEDA","19.961573900","-104.275161000"
"IGNACIO VILLASEÑOR LAZCANO","19.953232000","-104.271040000"
"MARIANO MATAMOROS","19.990527800","-104.209777700"
"LAZARO CARDENAS DEL RIO","19.997638900","-104.184638800"
"ALVARO OBREGON","20.000861000","-104.186527700"
"VICENTE GUERRERO","20.015389000","-104.281999900"
"MARIANO MATAMOROS","20.093333300","-104.203333300"
"SOR JUANA INES DE LA CRUZ","20.093333300","-104.203333300"
"BENITO JUAREZ","20.047916800","-104.246638800"
"JOSE LUIS LEPE GALINDO","20.080027900","-104.252999900"
"JAIME NUNO","20.081694500","-104.251750200"
"EMILIANO ZAPATA","19.986222300","-104.156333300"
"BELISARIO DOMINGUEZ","19.987083300","-104.152944300"
"FRANCISCO S MALDONADO","20.066119100","-104.222114100"
"FEDERICO FROEBEL","20.006611000","-104.283722100"
"HIMNO NACIONAL","20.007416600","-104.283749900"
"LEONA VICARIO","19.920611200","-104.292305500"
"AGUSTIN RIVERA","19.948750100","-104.341249800"
"6 DE ENERO","20.032916800","-104.297305600"
"RAFAEL RAMIREZ","20.031944600","-104.301555400"
"MIGUEL HIDALGO Y COSTILLA","20.031333200","-104.299889000"
"FRANCISCO VILLA","20.001305700","-104.186388800"
"EMILIANO ZAPATA","20.044333300","-104.247111000"
"FERNANDO MONTES DE OCA","19.614766100","-104.450900000"
"FLOR DE CAÑA","19.609806900","-104.430216100"
"ESCUELA SECUNDARIA TECNICA 36","19.604511300","-104.441965300"
"JUSTO SIERRA","19.602558600","-104.436077700"
"MARCELINO GARCIA BARRAGAN","19.603281100","-104.435702900"
"VOCES INFANTILES","19.598684100","-104.438664900"
"AGUSTIN YAÑEZ DELGADILLO","19.605889000","-104.442317000"
"BENITO JUAREZ","19.604383000","-104.443780900"
"PRIMITIVO TOLENTINO","19.605434600","-104.440865600"
"AGUSTIN MELGAR","19.621019200","-104.536138000"
"LAURENCO FILHO","19.620657","-104.536967"
"FRANCISCO I MADERO","19.498527800","-104.523527700"
"ESTEBAN VACA CALDERON","19.499444400","-104.525611000"
"EL PRINCIPITO","19.562111000","-104.558499800"
"IGNACIO ALDAMA","19.660583400","-104.490805600"
"FRANCISCO GONZALEZ BOCANEGRA","19.553194600","-104.489250000"
"BENITO JUAREZ","19.550804800","-104.486072800"
"ITZIA","19.551648300","-104.487011000"
"MARIANO BARCENAS","19.552427400","-104.478619900"
"RAMON LOPEZ VELARDE","19.545118000","-104.481355000"
"GABRIELA MISTRAL","19.632250100","-104.439416700"
"RAMON G BONFIL","19.632888900","-104.440222300"
"ESCUELA SECUNDARIA TECNICA","19.559555500","-104.559749900"
"JUAN DE LA BARRERA","19.636361200","-104.480527800"
"ESTEFANIA CASTAÑEDA","19.537750000","-104.513583300"
"LAZARO CARDENAS DEL RIO","19.536583300","-104.514416700"
"IGNACIO ALDAMA","19.635889000","-104.479805500"
"ESCUELA SECUNDARIA TECNICA 138","19.616731900","-104.534265200"
"CANDELARIO HUIZAR GARCIA DE LA CADENA","19.596700300","-104.440920700"
"ROSAURA ZAPATA","19.237984100","-104.573082600"
"ADOLFO RUIZ CORTINEZ","19.238490900","-104.693901800"
"EMILIANO ZAPATA","19.243940000","-104.561980000"
"ESCUELA SECUNDARIA TECNICA 20","19.235220000","-104.566190000"
"ALVARO OBREGON","19.222058000","-104.699123000"
"JOSE ANTONIO TORRES","19.237790000","-104.567300000"
"RAMON GARCIA RUIZ","19.234890000","-104.564650000"
"BENITO JUAREZ","19.240301600","-104.556097500"
"NIÑO ARTILLERO","19.244109100","-104.571404500"
"ANTONIO CASO","19.243402800","-104.558497300"
"MARIA MONTESSORI","19.225000000","-104.642222200"
"MELCHOR OCAMPO","19.224750100","-104.644111100"
"MIGUEL HIDALGO Y COSTILLA","19.221944400","-104.643805500"
"FRANCISCA CHAVEZ CORTEZ","19.210694800","-104.675797300"
"MIGUEL LOPEZ DE LEGAZPI","19.211454500","-104.683446500"
"CONCEPCION GONZALEZ GONZALEZ","19.211462000","-104.684099300"
"CAM CIHUATLAN","19.209968700","-104.674342900"
"DAVID ALFARO SIQUEIROS","19.237934000","-104.713872000"
"RAFAEL RAMIREZ","19.230861100","-104.685944400"
"DOMINGO ROJAS","19.233583500","-104.684999900"
"LUIS BENAVIDES VARGAS","19.234360900","-104.685166600"
"MELCHOR OCAMPO","19.326944400","-104.708888900"
"NIÑO ARTILLERO","19.227234800","-104.701772000"
"CUAUHTEMOC","19.227754500","-104.701634200"
"AQUILES SERDAN","19.225204400","-104.705790400"
"MELAQUE","19.22436","-104.702532"
"FRANCISCO GONZALEZ BOCANEGRA","19.335750100","-104.521333300"
"CASIMIRO CASTILLO","19.187500000","-104.593333300"
"LAZARO CARDENAS DEL RIO","19.299250000","-104.766527700"
"MIGUEL HIDALGO Y COSTILLA","19.187500000","-104.593333300"
"ESCUELA SECUNDARIA TECNICA 75","19.451445900","-104.366634600"
"MOCTEZUMA","19.450553°","-104.360721°"
"ADOLFO LOPEZ MATEOS","19.467250100","-104.182666700"
"ANDRES FIGUEROA","19.498638900","-104.317611000"
"FRANCISCO I MADERO","19.326611100","-104.281944400"
"BENITO JUAREZ","19.343083200","-104.286222300"
"20 DE NOVIEMBRE","19.520944400","-104.278639000"
"NIÑOS HEROES","19.450583300","-104.509083300"
"BENITO JUAREZ","19.491111200","-104.184527900"
"MEXICO","19.387416700","-104.522583400"
"EMILIANO ZAPATA","19.387583300","-104.521472300"
"RAMON GARCIA RUIZ","19.496249900","-104.173416800"
"HUITZILOPOCHTLI","19.462888800","-104.315611200"
"XOCHIPITSAUAK","19.503888900","-104.207500000"
"SIUAKOATL","19.495555600","-104.083055600"
"XOXOJAYOUALI","19.455500000","-104.197666700"
"TLASOJKALI","19.482555500","-104.161388900"
"UITSITSILIJ","19.459444400","-104.159166700"
"XOKOYOTSIN","19.467138900","-104.182527800"
"XICOXOCHITL","19.496805700","-104.174389000"
"NEMILISTLI","19.475027900","-104.128444500"
"TEPEYAUALKO","19.492277800","-104.183555700"
"CITLALTEPETL","19.312638900","-104.304055400"
"ATLAMAYAJ","19.481138900","-104.170527800"
"MASATITLA","19.318611100","-104.211666700"
"ELOXOCHITL","19.382222200","-104.266666700"
"HERMANOS FLORES MAGON","19.472611100","-104.121027600"
"YEOYEKTLAJTOLI","19.347840900","-104.109889500"
"KETSALKOATL","19.387500000","-104.257222200"
"TLALTLAMALLA","19.427361000","-104.185416600"
"KAFENTITLA","19.455277800","-104.098611100"
"XALXOKOTITLA","19.481555600","-104.161333400"
"KUAUTEMOK","19.459444400","-104.159166700"
"BENITO JUAREZ","19.503888900","-104.207500000"
"KUATAPOTITLA","19.444694400","-104.167639000"
"KALXOCHIMILI","19.373611100","-104.286666700"
"YOLPAKILISKONETL","19.423333300","-104.103888900"
"AMOCHTLAPOILISTLI","19.495555600","-104.083055600"
"XOCHIKOALKAJ","19.463027700","-104.315638900"
"TIOXOCHITL","19.415555600","-104.332222200"
"YEJYEKOJTLI","19.312861100","-104.303472400"
"TLANESI","19.430166600","-104.228305500"
"TLAYEKANKETL","19.362500000","-104.407222200"
"YOLPAKILISTLI","19.382222200","-104.266666700"
"MOSTLAYOJKONEME","19.427222200","-104.142500000"
"MOSTLAYOKUNEMEJ","19.423333300","-104.119444400"
"TLAMAXTIKAKONETL","19.467722100","-104.141916700"
"AGUSTIN MELGAR","19.453194300","-104.511888900"
"FRANCISCO NAVARRO MAYTORENA","19.341583200","-104.287250100"
"JUAN DE LA BARRERA","19.360555600","-104.547722300"
"CUAUHTEMOC","19.429555600","-104.423249900"
"JOSEFA ORTIZ DE DOMINGUEZ","19.480305600","-104.171111100"
"FRANCISCO J MUJICA","19.393638900","-104.520138900"
"MARCELINO GARCIA BARRAGAN","19.324166800","-104.285833300"
"ANTONIO CASO","19.467000100","-104.182472200"
"JULIAN CARRILLO","19.472000000","-104.124138800"
"VICENTE GUERRERO","19.454833400","-104.510527800"
"MANUEL LOPEZ COTILLA","19.310749800","-104.302166800"
"JOSE CLEMENTE OROZCO","19.526583200","-104.285750000"
"OCTAVIO PAZ","19.491111200","-104.184555700"
"JUAN JOSE ARREOLA","19.423333300","-104.103888900"
"ADOLFO LOPEZ MATEOS","19.326361100","-104.279944300"
"MARCELINO GARCIA BARRAGAN","19.474611100","-104.185500100"
"FRANCISCO VILLA","19.393583400","-104.514249900"
"CUITLAHUAC","19.454444400","-104.160000000"
"JOSE EMILIO PACHECO BERNY","19.386388900","-104.518888900"
"PRIMAVERA","19.479662°","-104.638532°"
"CUAUHTEMOC","19.404798100","-104.673821300"
"JUSTO SIERRA","19.404729800","-104.674760100"
"FEDERICO FROEBEL","19.484210000","-104.654287000"
"PLAN DE AYALA","19.487220500","-104.645349000"
"JOAQUIN GUEVARA VIDRIO","19.488667600","-104.644536700"
"VICENTE GUERRERO","19.482037°","-104.642627°"
"CUITLAHUAC","19.352527600","-104.900861000"
"16 DE SEPTIEMBRE","19.331750000","-104.951166600"
"JUAN ESCUTIA","19.493111000","-104.563027800"
"JOSE MA MORELOS Y PAVON","19.491638800","-104.566166500"
"MEXICO","19.499889000","-104.563639000"
"ROSAURA ZAPATA","19.382777700","-104.966583300"
"RAMON LOPEZ VELARDE","19.598416500","-105.106083300"
"NIÑOS HEROES","19.597861000","-105.109750000"
"FRANCISCO VILLA","19.388833300","-104.967583300"
"MANUEL LOPEZ COTILLA","19.278416800","-104.786972300"
"MIGUEL HIDALGO Y COSTILLA","19.359472300","-104.893333300"
"BENITO JUAREZ","19.369972100","-104.878055500"
"5 DE MAYO","19.608027700","-104.920888900"
"JOSEFA ORTIZ DE DOMINGUEZ","19.478249900","-104.592722100"
"BENITO JUAREZ","19.305555600","-104.886666700"
"JOSE CLEMENTE OROZCO","19.572083300","-105.084444300"
"EMILIANO ZAPATA","19.577833300","-105.087694400"
"MIGUEL HIDALGO Y COSTILLA","19.604333300","-105.068861000"
"VICENTE GUERRERO","19.360972200","-104.898750100"
"JUAN ALDAMA","19.590583200","-105.124583200"
"JOSEFA ORTIZ DE DOMINGUEZ","19.588888900","-105.125833300"
"FRANCISCO VILLA","19.676833400","-104.977055500"
"MANUEL LOPEZ COTILLA","19.515776000","-104.718296000"
"FRAY PEDRO DE GANTE","19.514500000","-104.678583300"
"FRANCISCO I MADERO","19.612639000","-104.876444400"
"IGNACIO ZARAGOZA","19.306277700","-104.886833300"
"LIBERTAD","19.333000000","-104.948611000"
"BENITO JUAREZ","19.382222200","-104.701388900"
"VICENTE GUERRERO","19.606416600","-105.067583400"
"MIGUEL HIDALGO Y COSTILLA","19.717250100","-105.125194400"
"ESCUELA SECUNDARIA TECNICA","19.499889000","-104.561722200"
"LUIS GARCIA DE QUEVEDO","19.592222300","-105.120500000"
"EMILIANO ZAPATA","19.382250000","-104.959416700"
"JUSTO SIERRA","19.602500000","-105.070000000"
"BENITO JUAREZ","19.619389000","-104.874055500"
"MANUEL LOPEZ COTILLA","19.301777700","-104.883694600"
"JUAN ESCUTIA","19.486286°","-104.645554°"
"JAIME TORRES BODET","19.526944600","-105.073916700"
"ADOLFO LOPEZ MATEOS","19.369611000","-104.878194300"
"1 DE MAYO","19.347833400","-104.887555600"
"GREGORIO TORRES QUINTERO","19.485378000","-104.655110000"
"CARITAS FELICES","19.474083300","-104.643083400"
"JALISCO","19.716950300","-104.606456500"
"BELISARIO DOMINGUEZ","19.718032200","-104.606414000"
"HIDALGO","19.711938000","-104.606750100"
"EMILIANO ZAPATA","19.718181100","-104.610169900"
"JOSE MARIA MORELOS","19.714454000","-104.602521100"
"MEXICO","19.721700100","-104.604860100"
"BENITO JUAREZ","19.687500000","-104.680277800"
"FRANCISCO I MADERO","19.870416800","-104.723944400"
"AMERICA","19.796722300","-104.719666800"
"MARIA DOLORES COBIAN","19.729083400","-104.703805400"
"LUIS DONALDO COLOSIO MURRIETA","19.727277700","-104.703444500"
"NIÑOS HEROES","19.750805400","-104.534583400"
"CUAUHTEMOC","19.752638900","-104.535500100"
"JOSE MA MORELOS Y PAVON","19.757222200","-104.751944400"
"BENITO JUAREZ","19.757222200","-104.751944400"
"CUAUHTEMOC","19.747500000","-104.770000000"
"MIGUEL HIDALGO Y COSTILLA","19.881583500","-104.632555400"
"EMILIANO ZAPATA","19.879277700","-104.634861000"
"RAMON CORONA","19.677083400","-104.727888900"
"IGNACIO MANUEL ALTAMIRANO","19.676138800","-104.727944500"
"MARIA MONTESSORI","19.651388900","-104.714722200"
"JUSTO SIERRA","19.886111100","-104.969444400"
"AÑO DE JUAREZ","19.954527700","-104.644722300"
"LAZARO CARDENAS DEL RIO","19.661805600","-104.790361000"
"ADOLFO LOPEZ MATEOS","20.009750100","-104.704805700"
"MIGUEL HIDALGO Y COSTILLA","19.907916500","-104.719666600"
"16 DE SEPTIEMBRE","19.759916800","-104.918750100"
"VENUSTIANO CARRANZA","19.702222100","-104.822750000"
"CASIMIRO CASTILLO","19.660459900","-104.673905000"
"JOSE CLEMENTE OROZCO","19.792750100","-104.874472100"
"J JESUS ALVAREZ CONSTANTINO","19.795416800","-104.719666800"
"RAMON CORONA","19.883083400","-104.636888800"
"GABRIELA MISTRAL","19.741888800","-104.876833400"
"OCTAVIO PAZ","19.868888800","-104.723055400"
"ISIDRO MICHEL LOPEZ","20.028805400","-104.668139000"
"20 DE NOVIEMBRE","19.933859","-105.252738"
"GABRIELA MISTRAL","19.940087300","-105.250124800"
"DOLORES GUERRA ARRIZON","19.941035900","-105.249057000"
"AGUSTIN FLORES","19.942173100","-105.245089300"
"ROSAURA ZAPATA","19.937858800","-105.244314700"
"NEMILIZTLI YOLTZIN","19.943629500","-105.251487300"
"PILTZINTLI","19.941695500","-105.245826000"
"FRANCISCO VILLA","19.771583100","-105.248083200"
"5 DE MAYO","20.086944600","-105.389611100"
"PEDRO MORENO","20.007510000","-105.456729000"
"MANUEL LOPEZ COTILLA","20.011305500","-105.452833300"
"HUITZILOPOCHTLI","19.880722200","-105.331916500"
"CUAUHTEMOC","19.877305700","-105.332333500"
"EMILIANO ZAPATA","19.811111000","-105.164361200"
"FERNANDO MONTES DE OCA","20.019222100","-105.347527900"
"BENITO JUAREZ","19.943749900","-105.369222100"
"JUSTO SIERRA","19.676555600","-105.185669100"
"JOSE MARIA MORELOS Y PAVON","19.678932500","-105.182772700"
"20 DE NOVIEMBRE","19.675153400","-105.187824500"
"ADOLFO LOPEZ MATEOS","19.827555600","-105.161833400"
"JOSE MA MORELOS Y PAVON","20.033027800","-104.875305600"
"ADOLFO LOPEZ MATEOS","20.110444400","-105.261333200"
"NIÑOS HEROES","19.903055600","-105.142500100"
"MIGUEL HIDALGO Y COSTILLA","20.122611000","-105.191472300"
"MINERVA","20.065249900","-105.300611000"
"JEAN PIAGET","20.143361000","-105.282111000"
"AGUSTIN YAÑEZ","20.026277600","-105.244638900"
"ESTEFANIA CASTAÑEDA","19.992444300","-105.380416700"
"MARIA MONTESSORI","19.952444600","-105.324277900"
"JOSE MARIA MORELOS Y PAVON","19.954277900","-105.323861200"
"JOSEFA ORTIZ DE DOMINGUEZ","19.945499900","-105.328694400"
"JOSEFA ORTIZ DE DOMINGUEZ","20.015055500","-105.391861200"
"FRANCISCO SALCEDO LANGARICA","20.016027700","-105.390750100"
"VIDAL MORA CASTILLO","20.003277800","-105.142027600"
"JUAN ESCUTIA","19.948888900","-105.433333300"
"ROSA MARISCAL","19.948888900","-105.433333300"
"13 DE SEPTIEMBRE","19.965444300","-104.796833200"
"BENITO JUAREZ","19.905250000","-105.143222300"
"CUAUHTEMOC","20.122388800","-105.193944600"
"MIGUEL HIDALGO Y COSTILLA","20.109638900","-105.261416800"
"JOSE MA MORELOS Y PAVON","20.016805600","-105.346805600"
"IGNACIO ALLENDE","19.942472100","-105.368360900"
"VICENTE GUERRERO","20.185555600","-105.153277600"
"LAZARO CARDENAS DEL RIO","19.826722300","-105.161555600"
"NIÑO ARTILLERO","20.026790700","-105.244196400"
"BENITO JUAREZ","20.140972200","-105.280722100"
"ADOLFO LOPEZ MATEOS","20.094638900","-104.764583300"
"JOSE MA MORELOS Y PAVON","19.968333300","-104.947222200"
"FRANCISCO I MADERO","19.861555600","-105.001138900"
"FRANCISCO I MADERO","20.183749900","-105.517499900"
"VICENTE GUERRERO","19.833333300","-105.057222200"
"SOR JUANA INES DE LA CRUZ","20.100833300","-105.051388900"
"CUAUHTEMOC","19.910583200","-104.984750000"
"EMILIANO ZAPATA","19.871111100","-105.345277800"
"JOSE MA PINO SUAREZ","19.945916500","-105.330444400"
"MANUEL LOPEZ COTILLA","20.029638800","-105.477694500"
"VENUSTIANO CARRANZA","19.980194400","-105.141611100"
"12 DE OCTUBRE","19.907222200","-105.296388900"
"IGNACIO ALLENDE","20.010555600","-105.154166700"
"ESCUELA SECUNDARIA TECNICA 108","19.680638800","-105.179389000"
"PLAN DE AYALA","20.025694300","-105.244444400"
"18 DE MARZO","20.119722200","-105.202722300"
"JUAN DE DIOS PEZA","19.774194400","-105.251805500"
"LAZARO CARDENAS DEL RIO","19.829500000","-105.160916700"
"ADOLFO LOPEZ MATEOS","19.942583200","-105.374027800"
"NARCISO MENDOZA","20.141722300","-105.226138800"
"MARIANO OTERO","20.069389000","-105.075833300"
"RICARDO FLORES MAGON","20.184833400","-105.155166500"
"18 DE DICIEMBRE DIA INTERNACIONAL DEL MIGRANTE","19.770555600","-105.248055600"
"PABLO MARTINEZ DEL RIO","20.007510000","-105.456729000"
"RAFAEL GARCIA GRANADOS Y CAMPERO","19.678823600","-105.182535800"
"FRANCISCO LABASTIDA IZQUIERDO","20.415902400","-104.494872900"
"BENITO JUAREZ","20.414883300","-104.495559000"
"GABRIELA MISTRAL","20.414097000","-104.489268600"
"FRANCISCO I MADERO","20.249861200","-104.592583200"
"NIÑO ARTILLERO","20.299999900","-104.556166600"
"EMILIANO ZAPATA","20.300499900","-104.551916500"
"MOISES SAENZ","20.285194500","-104.510805700"
"NIÑOS HEROES DE CHAPULTEPEC","20.320499900","-104.537777900"
"ALVARO OBREGON","20.338749900","-104.536972100"
"IGNACIO RAMIREZ","20.317110900","-104.494833200"
"AMADO NERVO","20.284138700","-104.510805700"
"JOSEFINA CASTILLO","20.318970000","-105.315740000"
"MARIA HERRERA","20.322136000","-105.324659000"
